Level,Frequent_itemset,Frequent_item_set_seen_in,Yes_case_count,No_case_count,Total,Yes_percentage
2,booking_type=one_way_trip && zone=399,yes,26.5,179.4,205.9,12.870
2,estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=EVENING,both,140.4,950.3,1090.7,12.870
2,city=Hyderabad && zone=155,both,31.0,210.0,241.0,12.863
2,zone=155 && zone_demand_popularity=POPULARITY_INDEX_2,both,31.0,210.0,241.0,12.863
2,sla=Scheduled && zone=207,both,31.5,213.2,244.7,12.857
2,dayType=NORMAL_WEEKDAY && zone=75,yes,26.4,179.4,205.8,12.830
2,city=Delhi NCR && sla=Scheduled,both,307.6,2097.1,2404.7,12.791
2,city=Hyderabad && source=ios,both,97.0,664.0,761.0,12.746
2,city=Bangalore && zone=219,both,143.1,983.3,1126.4,12.706
2,sla=Scheduled && source=ios,both,926.2,6371.8,7298.0,12.692
2,tripOutcome=good && zone=249,no,26.1,179.9,206.0,12.660
2,pickUpHourOfDay=EARLY && zone_demand_popularity=POPULARITY_INDEX_4,both,70.0,483.0,553.0,12.658
2,city=Bangalore && pickUpHourOfDay=EARLY,both,126.4,873.6,1000.0,12.639
2,city=Bangalore && source=android,both,544.6,3765.7,4310.3,12.635
2,source=android && zone_demand_popularity=POPULARITY_INDEX_2,both,289.1,1999.7,2288.7,12.631
2,booking_type=4hr && dayType=WEEKEND,both,94.0,652.0,746.0,12.601
2,estimated_usage_bins=LTE_1_HOUR && source=msite,both,37.9,263.7,301.6,12.579
2,city=Chennai && dayType=FRIDAY,no,26.1,182.0,208.1,12.534
2,dayType=WEEKEND && zone=216,no,26.1,182.0,208.1,12.534
2,estimated_usage_bins=GT_6_LTE_8_HOURS && pickUpHourOfDay=EARLY,no,26.1,182.0,208.1,12.534
2,pickUpHourOfDay=EARLY && zone_demand_popularity=POPULARITY_INDEX_2,both,72.0,505.0,577.0,12.478
2,city=Mumbai && sla=Scheduled,both,573.2,4030.0,4603.2,12.453
2,city=Mumbai && pickUpHourOfDay=EARLY,both,74.0,521.0,595.0,12.437
2,source=ios && zone_demand_popularity=POPULARITY_INDEX_2,both,195.0,1374.0,1569.0,12.428
2,city=Hyderabad && pickUpHourOfDay=AFTERNOON,both,51.0,360.0,411.0,12.409
2,estimated_usage_bins=GT_6_LTE_8_HOURS && zone_demand_popularity=POPULARITY_INDEX_4,no,26.1,185.0,211.1,12.356
2,booking_type=round_trip && source=android,both,342.5,2434.2,2776.7,12.334
2,booking_type=round_trip && estimated_usage_bins=GT_6_LTE_8_HOURS,both,39.0,278.0,317.0,12.303
2,dayType=NORMAL_WEEKDAY && source=website,no,26.1,186.7,212.8,12.254
2,city=Bangalore && zone=249,no,26.1,187.7,213.8,12.198
2,estimated_usage_bins=NOT_SPECIFIED && zone_demand_popularity=POPULARITY_INDEX_4,no,26.1,188.0,214.1,12.182
2,city=Delhi NCR && source=ios,both,117.0,844.0,961.0,12.175
2,pickUpHourOfDay=LATENIGHT && zone_demand_popularity=POPULARITY_INDEX_1,both,88.0,636.0,724.0,12.155
2,sla=Scheduled && zone=264,no,26.1,188.7,214.8,12.140
2,booking_type=8hr && city=Delhi NCR,no,26.1,189.0,215.1,12.126
2,estimated_usage_bins=GT_1_LTE_2_HOURS && pickUpHourOfDay=AFTERNOON,both,77.0,558.0,635.0,12.126
2,city=Hyderabad && pickUpHourOfDay=NIGHT,both,46.0,334.0,380.0,12.105
2,zone=219 && zone_demand_popularity=POPULARITY_INDEX_1,both,132.0,961.0,1093.0,12.077
2,dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR,both,508.4,3715.9,4224.3,12.034
2,city=Chennai && estimated_usage_bins=GT_3_LTE_4_HOURS,no,26.1,191.0,217.1,12.014
2,pickUpHourOfDay=MORNING && source=android,both,272.5,2005.2,2277.7,11.964
2,booking_type=round_trip && pickUpHourOfDay=EARLY,both,72.0,530.0,602.0,11.960
2,pickUpHourOfDay=LATENIGHT && zone=219,no,26.1,192.0,218.1,11.959
2,sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_1,both,534.8,3942.6,4477.4,11.944
2,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY,both,590.7,4365.5,4956.2,11.917
2,city=Chennai && estimated_usage_bins=GT_1_LTE_2_HOURS,both,35.0,259.0,294.0,11.905
2,estimated_usage_bins=GT_4_LTE_6_HOURS && pickUpHourOfDay=EARLY,no,26.1,193.0,219.1,11.904
2,estimated_usage_bins=NOT_SPECIFIED && pickUpHourOfDay=AFTERNOON,no,26.1,193.0,219.1,11.904
2,estimated_usage_bins=LTE_1_HOUR && zone_demand_popularity=POPULARITY_INDEX_1,both,324.4,2405.2,2729.6,11.883
2,dayType=FRIDAY && pickUpHourOfDay=EVENING,both,52.0,386.0,438.0,11.872
2,city=Mumbai && zone=430,no,26.1,194.0,220.1,11.850
2,zone=249 && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,194.0,220.1,11.850
2,zone=430 && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,194.0,220.1,11.850
2,booking_type=round_trip && sla=Immediate,no,26.1,195.0,221.1,11.797
2,sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_3,both,471.9,3537.2,4009.0,11.770
2,city=Bangalore && zone_demand_popularity=POPULARITY_INDEX_4,both,130.1,977.7,1107.8,11.745
2,source=Phone && zone_demand_popularity=POPULARITY_INDEX_4,no,26.1,196.0,222.1,11.744
2,booking_type=one_way_trip && source=msite,both,39.8,299.1,338.9,11.732
2,estimated_usage_bins=GT_1_LTE_2_HOURS && zone_demand_popularity=POPULARITY_INDEX_2,both,83.0,625.0,708.0,11.723
2,booking_type=one_way_trip && zone_demand_popularity=POPULARITY_INDEX_1,both,374.8,2824.5,3199.4,11.716
2,city=Bangalore && sla=Scheduled,both,943.7,7126.7,8070.4,11.693
2,booking_type=6hr && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,197.0,223.1,11.691
2,source=android && zone_demand_popularity=POPULARITY_INDEX_3,both,255.9,1933.4,2189.3,11.690
2,city=Mumbai && estimated_usage_bins=LTE_1_HOUR,both,220.0,1663.5,1883.6,11.682
2,estimated_usage_bins=GT_1_LTE_2_HOURS && pickUpHourOfDay=NIGHT,both,46.0,348.0,394.0,11.675
2,dayType=FRIDAY && estimated_usage_bins=GT_3_LTE_4_HOURS,both,48.0,364.0,412.0,11.650
2,booking_type=one_way_trip && city=Mumbai,both,304.8,2317.2,2622.0,11.625
2,city=Bangalore && source=ios,both,384.8,2925.6,3310.4,11.623
2,booking_type=outstation && dayType=WEEKEND,both,31.0,236.0,267.0,11.610
2,dayType=FRIDAY && pickUpHourOfDay=EARLY,both,36.0,275.0,311.0,11.576
2,estimated_usage_bins=GT_3_LTE_4_HOURS && zone_demand_popularity=POPULARITY_INDEX_4,both,75.0,576.0,651.0,11.521
2,pickUpHourOfDay=NIGHT && zone_demand_popularity=POPULARITY_INDEX_4,both,63.0,484.0,547.0,11.517
2,dayType=NORMAL_WEEKDAY && source=android,both,650.8,5000.7,5651.5,11.515
2,booking_type=one_way_trip && estimated_usage_bins=GT_2_LTE_3_HOURS,no,26.1,200.7,226.8,11.502
2,city=Chennai && pickUpHourOfDay=NIGHT,no,26.1,201.0,227.1,11.485
2,estimated_usage_bins=GT_2_LTE_3_HOURS && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,201.0,227.1,11.485
2,estimated_usage_bins=GT_1_LTE_2_HOURS && zone_demand_popularity=POPULARITY_INDEX_3,both,79.0,609.0,688.0,11.483
2,dayType=NORMAL_WEEKDAY && zone=445,no,26.1,201.8,227.9,11.443
2,dayType=NORMAL_WEEKDAY && pickUpHourOfDay=EARLY,both,183.0,1416.7,1599.6,11.439
2,pickUpHourOfDay=MORNING && zone_demand_popularity=POPULARITY_INDEX_2,both,132.0,1022.0,1154.0,11.438
2,source=android && zone=219,both,53.4,414.3,467.7,11.417
2,city=Delhi NCR && zone=264,no,26.1,203.0,229.1,11.385
2,pickUpHourOfDay=AFTERNOON && source=Phone,no,26.1,203.0,229.1,11.385
2,zone=264 && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,203.0,229.1,11.385
2,booking_type=round_trip && source=msite,both,47.0,367.0,414.0,11.353
2,city=Chennai && source=android,both,88.4,690.5,778.9,11.348
2,city=Mumbai && estimated_usage_bins=GT_4_LTE_6_HOURS,both,44.0,344.0,388.0,11.340
2,pickUpHourOfDay=EVENING && source=ios,both,118.0,923.0,1041.0,11.335
2,sla=Immediate && zone_demand_popularity=POPULARITY_INDEX_4,no,26.1,204.0,230.1,11.335
2,pickUpHourOfDay=NIGHT && sla=Scheduled,both,258.6,2023.7,2282.4,11.332
2,sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_2,both,485.8,3806.3,4292.1,11.319
2,tripOutcome=good && zone=264,no,26.1,204.6,230.7,11.305
2,city=Mumbai && estimated_usage_bins=GT_2_LTE_3_HOURS,both,35.0,275.0,310.0,11.290
2,booking_type=6hr && city=Delhi NCR,no,26.1,205.0,231.1,11.286
2,booking_type=6hr && city=Mumbai,no,26.1,205.0,231.1,11.286
2,city=Bangalore && estimated_usage_bins=GT_1_LTE_2_HOURS,both,132.0,1039.0,1171.0,11.270
2,dayType=WEEKEND && pickUpHourOfDay=EARLY,both,72.0,568.0,640.0,11.250
2,city=Delhi NCR && estimated_usage_bins=GT_6_LTE_8_HOURS,no,26.1,206.0,232.1,11.238
2,booking_type=one_way_trip && estimated_usage_bins=NOT_SPECIFIED,both,37.9,299.1,337.0,11.236
2,city=Hyderabad && zone=141,both,59.0,470.0,529.0,11.153
2,city=Hyderabad && zone_demand_popularity=POPULARITY_INDEX_1,both,59.0,470.0,529.0,11.153
2,zone=141 && zone_demand_popularity=POPULARITY_INDEX_1,both,59.0,470.0,529.0,11.153
2,dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_1_LTE_2_HOURS,both,209.4,1669.4,1878.8,11.145
2,sla=Immediate && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,208.0,234.1,11.141
2,pickUpHourOfDay=EARLY && zone_demand_popularity=POPULARITY_INDEX_1,both,45.0,359.0,404.0,11.139
2,dayType=NORMAL_WEEKDAY && pickUpHourOfDay=LATENIGHT,both,86.8,694.2,781.0,11.111
2,dayType=NORMAL_WEEKDAY && pickUpHourOfDay=EVENING,both,209.4,1677.0,1886.4,11.100
2,booking_type=8hr && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,209.0,235.1,11.094
2,city=Chennai && pickUpHourOfDay=AFTERNOON,no,26.1,209.0,235.1,11.094
2,sla=Scheduled && zone=511,no,26.1,209.7,235.8,11.061
2,booking_type=one_way_trip && city=Chennai,both,64.4,518.7,583.1,11.039
2,booking_type=round_trip && sla=Scheduled,both,531.3,4292.1,4823.4,11.014
2,dayType=FRIDAY && estimated_usage_bins=GT_4_LTE_6_HOURS,no,26.1,211.0,237.1,11.001
2,source=ios && zone_demand_popularity=POPULARITY_INDEX_1,both,224.0,1815.0,2039.0,10.986
2,dayType=NORMAL_WEEKDAY && pickUpHourOfDay=MORNING,both,307.5,2491.9,2799.4,10.984
2,dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_8_HOURS,both,50.9,413.1,464.0,10.976
2,tripOutcome=good && zone=207,no,26.1,211.7,237.8,10.969
2,tripOutcome=good && zone=221,no,26.1,211.7,237.8,10.969
2,tripOutcome=good && zone=511,no,26.1,211.7,237.8,10.969
2,dayType=NORMAL_WEEKDAY && zone_demand_popularity=POPULARITY_INDEX_4,both,243.3,1980.7,2224.0,10.941
2,dayType=WEEKEND && pickUpHourOfDay=NIGHT,both,76.0,619.0,695.0,10.935
2,pickUpHourOfDay=AFTERNOON && sla=Scheduled,both,353.0,2876.6,3229.6,10.931
2,dayType=NORMAL_WEEKDAY && zone=443,no,26.1,213.2,239.2,10.901
2,estimated_usage_bins=GT_8_HOURS && sla=Scheduled,both,97.9,800.4,898.3,10.895
2,estimated_usage_bins=GT_3_LTE_4_HOURS && source=android,both,174.9,1432.5,1607.5,10.882
2,city=Bangalore && pickUpHourOfDay=MORNING,both,193.3,1583.6,1776.9,10.879
2,booking_type=4hr && pickUpHourOfDay=EARLY,no,26.1,214.0,240.1,10.863
2,zone=511 && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,214.0,240.1,10.863
2,booking_type=8hr && source=ios,both,32.0,263.0,295.0,10.847
2,booking_type=4hr && zone_demand_popularity=POPULARITY_INDEX_4,both,55.0,453.0,508.0,10.827
2,booking_type=round_trip && source=website,no,26.1,215.0,241.1,10.818
2,dayType=WEEKEND && zone=217,no,26.1,215.0,241.1,10.818
2,booking_type=outstation && city=Bangalore,no,26.1,215.6,241.7,10.791
2,pickUpHourOfDay=AFTERNOON && source=android,both,184.1,1524.6,1708.7,10.776
2,sla=Scheduled && zone=430,no,26.1,216.7,242.8,10.742
2,booking_type=4hr && dayType=FRIDAY,both,35.0,291.0,326.0,10.736
2,sla=Scheduled && source=msite,both,87.4,727.0,814.4,10.730
2,estimated_usage_bins=NOT_SPECIFIED && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,217.0,243.1,10.729
2,booking_type=6hr && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,218.0,244.1,10.685
2,city=Delhi NCR && dayType=NORMAL_WEEKDAY,both,160.3,1341.2,1501.5,10.678
2,booking_type=4hr && zone_demand_popularity=POPULARITY_INDEX_1,both,42.0,352.0,394.0,10.660
2,city=Bangalore && zone=209,both,33.5,280.7,314.1,10.651
2,dayType=WEEKEND && estimated_usage_bins=GT_6_LTE_8_HOURS,both,33.0,277.0,310.0,10.645
2,estimated_usage_bins=GT_4_LTE_6_HOURS && pickUpHourOfDay=EVENING,no,26.1,219.0,245.1,10.641
2,source=ios && zone_demand_popularity=POPULARITY_INDEX_3,both,168.0,1411.0,1579.0,10.640
2,city=Bangalore && zone=511,no,26.1,219.3,245.4,10.627
2,booking_type=one_way_trip && zone=445,no,26.1,219.6,245.7,10.615
2,booking_type=round_trip && dayType=FRIDAY,both,77.0,649.0,726.0,10.606
2,sla=Scheduled && zone=252,no,26.1,220.2,246.3,10.590
2,pickUpHourOfDay=EVENING && zone_demand_popularity=POPULARITY_INDEX_1,both,67.0,566.0,633.0,10.585
2,city=Mumbai && dayType=NORMAL_WEEKDAY,both,281.1,2374.9,2656.0,10.582
2,dayType=NORMAL_WEEKDAY && zone=141,no,26.1,220.7,246.8,10.568
2,estimated_usage_bins=GT_3_LTE_4_HOURS && pickUpHourOfDay=EVENING,both,64.0,543.0,607.0,10.544
2,tripOutcome=good && zone=220,no,26.1,222.3,248.3,10.502
2,tripOutcome=good && zone=430,no,26.1,222.3,248.3,10.502
2,pickUpHourOfDay=EARLY && source=ios,both,85.0,725.0,810.0,10.494
2,estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=AFTERNOON,both,53.1,453.3,506.5,10.487
2,booking_type=round_trip && pickUpHourOfDay=EVENING,both,128.0,1093.0,1221.0,10.483
2,booking_type=4hr && source=Phone,no,26.1,223.0,249.1,10.471
2,city=Mumbai && source=Phone,no,26.1,223.0,249.1,10.471
2,city=Delhi NCR && zone_demand_popularity=POPULARITY_INDEX_3,both,36.0,308.0,344.0,10.465
2,city=Chennai && sla=Scheduled,both,136.3,1167.4,1303.7,10.456
2,booking_type=one_way_trip && zone=443,no,26.1,223.4,249.5,10.454
2,dayType=WEEKEND && source=msite,both,28.0,240.0,268.0,10.448
2,booking_type=8hr && dayType=WEEKEND,no,26.1,224.0,250.1,10.429
2,estimated_usage_bins=GT_1_LTE_2_HOURS && pickUpHourOfDay=MORNING,both,72.0,620.0,692.0,10.405
2,booking_type=4hr && estimated_usage_bins=NOT_SPECIFIED,no,26.1,225.0,251.1,10.387
2,estimated_usage_bins=GT_6_LTE_8_HOURS && source=android,both,64.4,556.1,620.5,10.386
2,dayType=NORMAL_WEEKDAY && sla=Scheduled,both,1087.0,9388.1,10475.2,10.377
2,estimated_usage_bins=GT_3_LTE_4_HOURS && zone_demand_popularity=POPULARITY_INDEX_1,both,50.0,433.0,483.0,10.352
2,city=Chennai && estimated_usage_bins=LTE_1_HOUR,both,56.9,493.2,550.1,10.345
2,booking_type=8hr && city=Bangalore,no,26.1,226.8,252.8,10.315
2,pickUpHourOfDay=EARLY && sla=Scheduled,both,251.7,2191.5,2443.2,10.300
2,sla=Scheduled && zone=263,no,26.1,227.2,253.3,10.297
2,booking_type=4hr && pickUpHourOfDay=EVENING,both,53.0,462.0,515.0,10.291
2,city=Mumbai && zone_demand_popularity=POPULARITY_INDEX_1,both,113.0,987.0,1100.0,10.273
2,estimated_usage_bins=GT_2_LTE_3_HOURS && pickUpHourOfDay=AFTERNOON,both,35.0,308.0,343.0,10.204
2,booking_type=round_trip && estimated_usage_bins=GT_4_LTE_6_HOURS,both,71.0,625.0,696.0,10.201
2,estimated_usage_bins=GT_2_LTE_3_HOURS && source=ios,both,52.0,458.0,510.0,10.196
2,city=Hyderabad && dayType=NORMAL_WEEKDAY,both,132.0,1163.9,1295.9,10.189
2,estimated_usage_bins=NOT_SPECIFIED && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,230.0,256.1,10.184
2,booking_type=round_trip && city=Hyderabad,both,76.0,671.0,747.0,10.174
2,estimated_usage_bins=GT_6_LTE_8_HOURS && source=ios,both,38.0,337.0,375.0,10.133
2,booking_type=outstation && dayType=NORMAL_WEEKDAY,both,35.8,318.8,354.6,10.106
2,booking_type=4hr && estimated_usage_bins=GT_3_LTE_4_HOURS,both,212.0,1886.0,2098.0,10.105
2,zone=256 && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,232.0,258.1,10.105
2,booking_type=4hr && source=android,both,127.0,1130.6,1257.6,10.102
2,estimated_usage_bins=GT_2_LTE_3_HOURS && zone_demand_popularity=POPULARITY_INDEX_4,both,32.0,285.0,317.0,10.095
2,pickUpHourOfDay=NIGHT && zone_demand_popularity=POPULARITY_INDEX_2,both,48.0,428.0,476.0,10.084
2,estimated_usage_bins=GT_2_LTE_3_HOURS && sla=Scheduled,both,129.3,1153.4,1282.7,10.082
2,tripOutcome=good && zone=263,no,26.1,232.8,258.9,10.073
2,zone=209 && zone_demand_popularity=POPULARITY_INDEX_1,both,32.0,286.0,318.0,10.063
2,dayType=NORMAL_WEEKDAY && zone_demand_popularity=POPULARITY_INDEX_2,both,249.0,2225.9,2474.9,10.061
2,estimated_usage_bins=GT_1_LTE_2_HOURS && zone_demand_popularity=POPULARITY_INDEX_1,both,60.0,537.0,597.0,10.050
2,booking_type=round_trip && estimated_usage_bins=GT_3_LTE_4_HOURS,both,75.0,672.0,747.0,10.040
2,zone=251 && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,234.0,260.1,10.028
2,city=Hyderabad && zone_demand_popularity=POPULARITY_INDEX_3,both,95.0,853.0,948.0,10.021
2,sla=Scheduled && zone=256,no,26.1,234.2,260.3,10.021
2,city=Bangalore && estimated_usage_bins=GT_8_HOURS,no,26.1,234.2,260.3,10.020
2,booking_type=round_trip && pickUpHourOfDay=AFTERNOON,both,147.0,1321.0,1468.0,10.014
2,city=Mumbai && zone=443,both,42.0,378.0,420.0,10.000
2,sla=Scheduled && zone=443,both,41.9,377.5,419.4,10.000
2,zone=443 && zone_demand_popularity=POPULARITY_INDEX_1,both,42.0,378.0,420.0,10.000
2,estimated_usage_bins=GT_6_LTE_8_HOURS && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,235.0,261.1,9.989
2,dayType=FRIDAY && pickUpHourOfDay=AFTERNOON,both,47.0,424.0,471.0,9.979
2,source=android && zone_demand_popularity=POPULARITY_INDEX_1,both,224.6,2029.1,2253.8,9.967
2,estimated_usage_bins=GT_8_HOURS && pickUpHourOfDay=EARLY,both,49.0,444.0,493.0,9.939
2,pickUpHourOfDay=NIGHT && source=android,both,127.0,1152.7,1279.7,9.928
2,city=Chennai && source=ios,both,44.0,400.0,444.0,9.910
2,booking_type=round_trip && zone_demand_popularity=POPULARITY_INDEX_4,both,120.0,1091.0,1211.0,9.909
2,booking_type=outstation && sla=Scheduled,both,73.4,667.6,741.0,9.906
2,sla=Scheduled && zone=251,no,26.1,237.7,263.8,9.888
2,booking_type=round_trip && zone_demand_popularity=POPULARITY_INDEX_2,both,137.0,1249.0,1386.0,9.885
2,booking_type=12hr && estimated_usage_bins=GT_8_HOURS,no,26.1,238.0,264.1,9.876
2,estimated_usage_bins=GT_3_LTE_4_HOURS && zone_demand_popularity=POPULARITY_INDEX_2,both,74.0,678.0,752.0,9.840
2,source=Phone && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,240.0,266.1,9.802
2,pickUpHourOfDay=EVENING && zone_demand_popularity=POPULARITY_INDEX_2,both,74.0,682.0,756.0,9.788
2,estimated_usage_bins=NOT_SPECIFIED && pickUpHourOfDay=MORNING,no,26.1,242.0,268.1,9.728
2,estimated_usage_bins=GT_3_LTE_4_HOURS && pickUpHourOfDay=MORNING,both,91.0,847.0,938.0,9.701
2,city=Bangalore && zone_demand_popularity=POPULARITY_INDEX_1,both,308.5,2873.6,3182.1,9.696
2,dayType=WEEKEND && estimated_usage_bins=NOT_SPECIFIED,no,26.1,243.0,269.1,9.692
2,city=Mumbai && zone_demand_popularity=POPULARITY_INDEX_3,both,173.0,1621.0,1794.0,9.643
2,booking_type=4hr && zone_demand_popularity=POPULARITY_INDEX_2,both,54.0,508.0,562.0,9.609
2,city=Bangalore && zone=251,no,26.1,245.3,271.4,9.608
2,city=Bangalore && zone=256,no,26.1,245.3,271.4,9.608
2,dayType=WEEKEND && source=Phone,no,26.1,246.0,272.1,9.585
2,estimated_usage_bins=GT_8_HOURS && source=ios,no,26.1,246.0,272.1,9.585
2,tripOutcome=good && zone=252,no,26.1,247.0,273.0,9.552
2,pickUpHourOfDay=AFTERNOON && zone_demand_popularity=POPULARITY_INDEX_4,both,66.0,625.0,691.0,9.551
2,pickUpHourOfDay=AFTERNOON && source=ios,both,103.0,977.0,1080.0,9.537
2,sla=Scheduled && zone=155,both,28.0,265.6,293.6,9.524
2,estimated_usage_bins=GT_3_LTE_4_HOURS && sla=Scheduled,both,279.6,2663.4,2943.0,9.501
2,estimated_usage_bins=GT_3_LTE_4_HOURS && pickUpHourOfDay=EARLY,no,26.1,249.0,275.1,9.481
2,city=Mumbai && pickUpHourOfDay=AFTERNOON,both,69.0,659.0,728.0,9.478
2,pickUpHourOfDay=MORNING && zone_demand_popularity=POPULARITY_INDEX_4,both,92.0,879.0,971.0,9.475
2,booking_type=round_trip && estimated_usage_bins=LTE_1_HOUR,both,64.5,616.5,681.0,9.471
2,estimated_usage_bins=GT_4_LTE_6_HOURS && zone_demand_popularity=POPULARITY_INDEX_4,both,30.0,288.0,318.0,9.434
2,pickUpHourOfDay=AFTERNOON && zone_demand_popularity=POPULARITY_INDEX_3,both,68.0,653.0,721.0,9.431
2,tripOutcome=good && zone=251,no,26.1,250.5,276.6,9.430
2,tripOutcome=good && zone=256,no,26.1,250.5,276.6,9.430
2,booking_type=round_trip && pickUpHourOfDay=MORNING,both,159.0,1530.0,1689.0,9.414
2,city=Mumbai && zone=439,no,26.1,252.0,278.1,9.379
2,city=Mumbai && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,252.0,278.1,9.379
2,source=ios && zone=216,no,26.1,252.0,278.1,9.379
2,zone=439 && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,252.0,278.1,9.379
2,city=Bangalore && pickUpHourOfDay=EVENING,both,124.5,1208.2,1332.7,9.344
2,city=Bangalore && pickUpHourOfDay=AFTERNOON,both,126.4,1228.6,1355.0,9.328
2,booking_type=6hr && pickUpHourOfDay=MORNING,both,33.0,321.0,354.0,9.322
2,booking_type=4hr && source=ios,both,74.0,720.0,794.0,9.320
2,estimated_usage_bins=GT_4_LTE_6_HOURS && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,254.0,280.1,9.312
2,estimated_usage_bins=GT_6_LTE_8_HOURS && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,254.0,280.1,9.312
2,booking_type=8hr && estimated_usage_bins=GT_6_LTE_8_HOURS,both,67.0,655.0,722.0,9.280
2,pickUpHourOfDay=MORNING && sla=Scheduled,both,391.5,3837.7,4229.2,9.256
2,city=Bangalore && source=msite,no,26.1,256.5,282.6,9.229
2,estimated_usage_bins=GT_2_LTE_3_HOURS && pickUpHourOfDay=EVENING,both,33.0,325.0,358.0,9.218
2,estimated_usage_bins=GT_3_LTE_4_HOURS && source=ios,both,99.0,978.0,1077.0,9.192
2,dayType=FRIDAY && pickUpHourOfDay=MORNING,both,54.0,534.0,588.0,9.184
2,booking_type=outstation && pickUpHourOfDay=EARLY,both,40.0,397.0,437.0,9.153
2,booking_type=round_trip && source=ios,both,153.0,1522.0,1675.0,9.134
2,booking_type=6hr && dayType=WEEKEND,no,26.1,260.0,286.1,9.116
